28,23,3,1
14,16,2,1
34,6,1,0
25,27,1,0
5,22,0,0
16,22,4,1
20,28,0,0
9,24,1,1
34,20,1,1
15,21,2,0
5,18,0,0
19,3,3,0
8,11,4,0
32,16,2,1
39,20,2,0
40,5,4,0
5,22,1,0
8,27,5,0
7,24,5,1
28,28,3,0
11,9,5,1
31,15,1,0
4,5,4,0
38,17,4,0
8,24,3,0
16,4,2,0
4,28,2,0
36,21,2,0
29,4,1,0
7,24,2,0
22,19,0,1
25,4,1,1
35,17,1,1
35,1,2,0
22,5,4,0
40,12,2,1
8,8,0,1
25,20,2,1
8,23,2,1
28,7,3,1
13,12,3,0
36,5,4,0
28,9,1,0
39,0,3,1
37,12,3,0
31,1,3,1
26,6,4,0
27,14,1,0
24,18,1,0
19,7,4,1
34,5,5,1
1,1,2,1
39,21,5,0
27,19,5,1
0,26,1,1
24,15,3,0
7,15,1,0
20,28,4,0
31,21,3,1
31,28,1,0
24,7,2,0
2,10,5,1
25,3,2,1
33,18,1,1
16,12,2,0
34,22,1,1
16,22,1,0
1,17,2,0
28,1,0,1
13,20,0,1
2,12,1,0
5,17,2,1
0,6,4,1
36,10,2,1
5,15,1,1
19,8,2,0
0,24,2,1
9,0,0,0
7,8,4,1
39,13,4,1
40,15,0,0
30,9,1,0
28,23,0,1
36,11,0,0
11,23,1,0
38,14,5,1
23,17,5,1
34,13,4,1
30,4,2,1
5,26,0,0
6,29,2,1
5,18,0,0
40,11,2,0
32,16,0,1
31,6,4,1
1,27,3,1
24,22,1,0
21,29,3,1
9,4,3,0
23,8,3,1
14,14,4,0
10,20,5,1
34,2,3,0
29,10,1,0
12,3,3,1
24,21,1,1
27,9,5,0
11,24,2,0
18,17,0,1
22,15,4,1
30,2,4,1
18,22,4,0
2,4,5,0
9,11,1,1
8,3,2,0
19,11,1,1
3,23,2,0
35,9,4,0
40,23,2,0
24,20,3,0
16,5,0,1
4,21,3,0
33,19,4,1
4,10,4,0
8,14,2,0
20,11,4,1
13,6,3,0
27,2,4,1
23,8,3,0
24,16,4,1
15,17,3,0
20,17,0,1
29,27,5,1
7,17,4,1
5,18,3,0
27,25,4,1
1,9,1,0
14,1,4,0
24,24,0,0
34,11,0,0
36,12,1,0
21,17,5,0
18,21,1,0
28,17,3,0
31,20,4,1
31,23,1,1
11,22,5,0
21,5,3,1
12,1,2,0
11,4,1,0
38,8,2,0
22,1,0,0
39,25,5,0
39,11,1,1
4,19,0,0
7,22,4,1
34,5,5,0
9,12,5,0
39,12,1,0
5,15,4,1
2,12,5,1
0,3,5,1
31,10,1,1
33,27,3,1
24,28,0,1
15,16,0,1
16,16,3,1
34,15,3,0
7,4,2,0
9,15,0,1
7,12,1,0
24,8,2,1
31,29,4,0
35,10,5,1
16,3,0,1
28,11,3,0
31,25,4,0
34,29,5,1
9,7,5,1
33,12,1,0
38,1,2,0
19,6,1,1
28,28,3,0
20,19,0,1
24,28,4,0
24,3,4,0
25,15,0,1
11,12,1,1
27,9,2,1
11,9,4,0
5,12,2,0
39,7,3,0
31,9,0,0
5,19,4,0
30,25,4,0
40,8,5,1
37,1,3,0
11,27,4,0
14,23,0,0
0,19,0,0
29,24,0,1
7,8,0,1
5,23,2,1
36,5,5,0
26,11,5,0
18,18,2,0
7,22,1,0
39,7,0,0
21,7,4,1
2,8,4,1
24,2,0,1
9,8,0,0
34,23,5,1
32,7,2,0
12,29,0,1
4,4,3,1
26,9,2,0
29,0,3,0
20,12,1,1
40,25,0,1
10,0,5,0
15,2,4,0
23,25,5,0
11,22,1,1
28,29,3,0
0,18,0,1
36,15,5,0
1,27,5,1
5,10,3,0
36,13,2,1
2,3,1,1
33,16,5,0
18,23,0,0
39,23,5,1
31,12,1,0
16,16,4,1
8,18,3,0
37,27,4,0
20,20,2,1
27,0,1,1
3,23,0,0
13,13,4,1
4,8,0,1
28,27,1,1
18,12,1,0
30,7,5,1
12,10,2,0
19,21,5,1
34,19,2,0
16,13,5,1
11,24,0,1
35,11,2,0
37,24,1,1
13,5,4,1
34,17,5,1
12,15,0,1
20,13,0,1
8,18,2,1
35,6,2,0
28,0,1,1
0,1,0,0
15,18,1,0
34,25,4,1
37,0,2,0
8,10,2,0
24,21,0,1
3,11,2,1
26,12,1,1
40,28,3,0
14,27,0,1
16,26,4,0
7,8,1,1
25,29,0,0
15,17,4,0
0,13,3,1
5,19,3,1
28,24,0,0
24,9,5,1
28,20,2,0
6,22,3,1
3,0,3,1
21,14,3,0
3,21,1,0
26,13,1,1
12,23,0,0
16,22,2,0
3,24,2,1
9,15,5,1
38,22,3,1
20,10,1,0
24,13,4,1
23,21,4,1
16,6,5,0
0,23,5,0
6,3,4,0
9,10,4,0
36,13,1,0
37,11,3,0
4,20,2,0
19,14,3,1
16,19,5,0
6,16,3,0
27,0,2,0
18,26,4,0
6,18,3,1
13,5,5,0
38,7,0,0
18,25,5,0
19,20,3,1
30,8,1,0
28,20,3,0
13,8,2,1
9,19,1,1
36,2,1,0
14,22,3,0
16,17,0,1
0,13,1,1
24,22,4,0
39,7,3,0
31,0,3,1
6,1,3,1
36,26,3,1
30,14,5,1
19,0,3,0
28,16,1,0
31,19,2,0
8,12,0,0
26,29,3,1
5,20,3,1
40,9,0,1
40,2,1,0
33,5,5,1
22,21,0,0
19,11,1,1
10,14,2,1
3,5,0,1
7,0,5,1
29,0,2,1
15,7,0,0
40,27,0,1
19,20,0,0
11,25,2,0
22,27,1,1
8,1,5,1
9,14,0,0
34,21,4,1
18,10,2,0
1,24,1,1
6,3,5,1
21,21,1,1
23,4,5,1
29,1,1,0
19,26,2,1
11,29,3,0
27,16,0,1
34,18,4,1
10,11,4,0
22,11,5,1
1,11,0,1
10,10,3,0
9,12,0,1
19,29,2,1
13,2,3,0
16,22,3,1
19,18,5,1
15,25,5,1
23,9,1,0
27,28,2,1
13,17,5,0
5,4,5,1
7,23,0,1
28,21,2,1
23,4,4,0
18,14,4,0
6,26,4,1
3,21,3,1
29,24,5,1
19,15,5,0
33,7,5,1
23,25,4,0
39,29,0,1
32,3,5,0
14,6,5,0
25,18,0,0
19,26,5,0
30,11,2,0
3,23,3,0
3,2,5,1
39,25,2,0
11,20,1,1
9,7,0,0
39,4,1,1
1,28,2,0
12,20,0,0
5,15,3,0
4,0,1,0
38,28,0,0
16,13,1,1
7,19,0,1
13,4,0,1
17,22,3,1
38,20,0,0
11,6,4,1
30,7,3,1
40,24,2,1
14,28,5,0
40,24,5,1
30,2,5,0
33,4,0,0
40,17,2,1
11,6,3,0
24,9,0,1
30,17,4,1
30,18,2,1
13,2,1,1
40,13,2,1
8,20,3,0
0,18,5,1
14,0,2,1
4,3,3,1
16,1,5,1
6,21,3,0
20,3,0,0
24,28,0,0
11,6,0,1
33,4,3,0
10,18,0,1
8,13,2,1
4,2,5,1
18,16,3,1
6,5,2,1
38,20,0,0
3,28,1,1
8,26,5,1
7,12,0,0
7,6,5,0
21,21,0,0
6,25,0,0
10,6,0,0
29,22,4,1
38,16,1,0
35,18,2,1
25,9,1,0
3,18,0,0
5,17,2,0
29,16,1,1
16,12,1,0
20,11,1,0
31,14,0,1
20,18,5,1
20,22,5,0
10,24,5,1
2,18,3,0
11,12,2,0
14,27,2,0
30,14,5,1
3,4,1,1
16,12,4,1
35,7,2,1
35,1,5,0
1,15,2,1
32,17,4,1
11,5,2,1
18,0,1,1
2,4,0,1
11,22,5,1
23,7,5,1
20,4,0,1
23,24,1,1
8,29,4,0
5,0,1,1
30,10,1,1
12,11,5,0
9,25,2,0
8,7,0,0
21,2,2,0
6,27,5,0
8,24,2,1
3,0,4,0
17,11,5,1
6,2,3,0
18,23,4,1
13,8,3,0
39,3,4,1
31,19,1,0
1,2,0,0
30,2,0,0
17,18,3,1
6,3,5,0
20,27,1,0
18,18,3,1
5,19,1,1
20,25,2,0
0,5,1,0
16,5,0,1
19,17,0,0
11,7,3,1
18,20,4,0
18,6,0,1
33,20,4,1
37,26,5,0
22,13,5,1
14,27,0,0
32,4,3,0
32,20,5,1
39,29,3,0
30,25,5,1
17,15,2,0
3,11,4,0
30,18,5,1
28,13,1,1
17,0,1,1
20,24,0,1
39,11,4,0
0,1,5,0
33,23,2,0
36,26,1,0
3,17,1,0
19,8,4,1
37,19,2,0
17,26,1,1
11,17,4,1
34,23,2,1
15,8,1,0
9,28,1,1
40,12,4,1
16,28,3,1
14,1,5,0
27,24,5,0
27,18,2,0
34,3,3,0
39,17,3,1
2,12,0,0
12,14,3,1
9,7,2,1
16,22,4,1
31,27,2,0
20,4,3,0
21,20,2,0
34,16,2,1
28,21,3,0
30,6,5,0
17,29,4,1
32,27,0,0
0,14,0,1
5,16,4,0
33,7,4,1
17,1,3,1
28,12,2,0
23,17,4,1
5,8,1,1
20,10,0,1
8,28,4,1
2,25,5,0
24,2,5,1
24,14,5,1
5,12,4,1
26,0,1,0
16,19,5,1
39,13,0,1
8,17,5,0
20,0,0,1
16,5,1,1
