27,3,3,0
16,3,4,1
25,13,2,0
1,19,5,1
25,3,2,0
1,5,3,1
36,29,2,0
8,24,5,0
13,0,4,0
25,25,1,1
36,28,4,0
34,12,0,0
38,18,0,0
27,3,3,0
13,27,4,1
33,2,1,0
36,8,1,1
17,14,3,0
8,1,4,0
24,2,3,1
32,0,2,0
11,23,4,0
36,19,1,0
16,16,5,1
38,22,4,1
32,19,5,0
5,20,5,0
15,2,0,0
12,17,3,0
19,27,0,1
0,27,1,1
38,17,0,1
25,2,5,0
26,3,0,1
11,12,5,1
36,26,5,0
35,20,3,0
6,18,1,0
29,15,3,0
10,8,2,1
29,12,5,1
4,9,0,0
31,27,2,0
35,23,5,0
11,4,1,1
28,27,1,0
3,24,5,1
23,4,2,0
40,18,4,1
28,0,1,1
21,18,3,1
16,3,1,1
38,1,5,1
35,1,5,1
1,0,0,0
34,19,2,1
12,22,3,1
39,6,3,0
23,9,3,1
22,9,3,0
6,5,1,1
21,14,1,0
31,5,3,1
33,23,2,0
13,15,0,0
26,4,1,1
35,29,1,1
14,3,0,0
31,28,3,1
33,3,3,0
1,5,2,0
35,0,3,1
26,2,2,1
38,16,3,0
31,4,4,1
25,3,3,1
30,17,3,0
38,8,1,0
14,1,0,1
2,23,1,1
20,29,3,0
5,8,1,0
19,20,1,0
20,24,2,1
4,23,5,0
35,19,2,0
7,28,3,1
22,26,1,1
1,3,3,1
20,26,3,1
5,0,4,1
10,3,2,0
17,24,4,1
35,6,4,1
38,25,5,0
18,18,0,0
39,3,1,0
1,11,0,0
13,6,3,1
9,6,3,0
22,11,0,0
25,5,5,0
7,21,0,1
34,7,2,0
19,24,2,1
28,9,4,1
25,27,5,1
39,1,0,0
2,14,5,0
27,16,4,1
17,5,1,0
32,11,4,1
16,3,5,1
18,5,4,0
25,26,3,0
24,6,2,1
0,24,4,1
15,21,3,1
21,14,0,0
5,6,2,1
31,14,3,1
27,25,0,1
9,13,1,0
34,25,4,1
25,28,1,0
9,17,4,0
19,16,5,1
3,21,3,0
36,1,2,0
0,3,4,0
33,20,5,0
17,18,5,1
20,18,1,0
26,3,2,0
6,16,3,0
15,24,3,0
11,20,2,1
3,10,4,1
0,17,2,0
25,24,5,0
31,23,2,1
29,22,0,0
17,4,0,0
21,6,0,1
30,29,3,0
29,20,0,0
5,20,4,0
8,12,2,0
12,16,3,1
26,12,5,0
9,19,1,1
5,13,3,1
19,7,4,0
21,2,3,1
30,6,1,1
11,14,0,1
29,19,1,0
17,29,3,1
14,16,3,0
12,12,4,1
17,25,2,0
37,19,2,0
37,25,5,0
27,9,5,0
22,17,1,1
35,21,3,1
14,7,5,1
18,12,5,1
0,22,0,0
7,14,2,0
12,21,5,0
34,2,1,1
0,2,5,0
20,9,5,0
29,8,5,1
5,6,0,0
36,25,4,0
30,17,5,0
25,20,3,1
8,4,0,1
34,23,0,0
16,1,4,0
25,4,1,1
22,20,2,1
15,10,5,1
14,21,3,1
0,3,0,0
6,10,1,1
13,24,5,1
16,14,5,0
26,13,5,1
19,8,1,0
31,20,5,1
15,22,2,1
16,2,1,1
4,29,3,0
34,3,5,0
25,7,5,0
27,7,2,0
27,13,5,0
31,15,3,1
15,24,0,1
1,0,3,0
31,2,4,1
11,1,1,0
32,26,1,0
26,17,5,0
26,17,3,0
5,4,3,1
27,10,1,1
34,0,1,0
34,5,2,1
5,3,2,0
38,26,4,0
35,17,5,0
15,11,3,1
13,3,4,0
20,25,3,0
2,20,2,1
36,17,5,0
34,7,3,1
35,12,4,0
26,17,2,0
19,8,3,1
24,14,1,1
21,29,4,0
25,5,4,0
35,20,5,1
31,28,3,1
6,14,0,1
34,8,5,0
14,17,0,0
16,24,3,0
19,20,1,0
13,23,5,1
17,0,1,0
4,12,0,1
8,9,2,1
9,19,4,0
33,13,1,1
29,14,3,1
27,25,1,1
35,15,3,1
14,20,4,0
20,14,5,1
37,8,5,0
17,4,1,1
16,1,2,1
25,24,2,0
31,25,2,0
35,25,0,1
21,23,5,0
19,15,4,0
5,14,4,0
